,tokenized_text,label,split
579,"[101, 1997, 2607, 1996, 14163, 28753, 2003, 2183, 2000, 3786, 2039, 2512, 1011, 14163, 13793, 2229, 1012, 2008, 1005, 1055, 2054, 2027, 2079, 1999, 1996, 2690, 2264, 1012, 2821, 3524, 2027, 4995, 1005, 1056, 1999, 1996, 2690, 2264, 1012, 2092, 6616, 2017, 6623, 2111, 1012, 2339, 4995, 1005, 1056, 2017, 11361, 13475, 14163, 28753, 4632, 2229, 2066, 2115, 12616, 102]",3,pseudo
580,"[101, 2200, 4658, 1012, 4283, 2005, 1996, 7339, 1012, 2026, 2684, 7777, 1996, 10271, 4127, 1012, 6498, 14455, 2316, 2005, 2742, 1012, 1045, 1005, 2222, 3335, 2014, 2053, 17417, 2791, 2043, 2016, 5829, 2000, 3146, 1999, 2055, 2416, 3134, 1012, 102]",3,pseudo
581,"[101, 2074, 3524, 2005, 2068, 2000, 6402, 2091, 18318, 6610, 7174, 1012, 2009, 1055, 2746, 1012, 102]",5,pseudo
582,"[101, 3100, 2144, 1996, 7848, 1997, 1996, 9932, 1999, 11721, 2497, 1012, 9932, 2003, 2000, 2191, 2009, 2019, 7976, 4454, 1045, 3984, 1045, 1005, 2222, 2128, 23115, 3686, 2023, 4070, 2000, 2505, 8750, 1998, 2678, 10355, 1011, 3141, 2138, 2017, 2342, 2062, 8750, 1012, 102]",2,pseudo
583,"[101, 2114, 2035, 10238, 1037, 4104, 7105, 2121, 4394, 2005, 2420, 1999, 2032, 7911, 3148, 4020, 1998, 14609, 2757, 2001, 2179, 4142, 17892, 2000, 1996, 2217, 1997, 1037, 9561, 3256, 7656, 4283, 2000, 1037, 18465, 7333, 2000, 3945, 2005, 2032, 1012, 102]",5,pseudo
584,"[101, 20673, 2868, 2757, 22185, 2159, 102]",5,pseudo
585,"[101, 6830, 6681, 2024, 1037, 10103, 1012, 2987, 1005, 1056, 3043, 2065, 2027, 1005, 2128, 2214, 2030, 2047, 1012, 2009, 1005, 1055, 2200, 3733, 2000, 5342, 24391, 3642, 1999, 1037, 3274, 2291, 1012, 102]",2,pseudo
586,"[101, 2009, 1055, 2428, 2055, 2313, 2491, 2004, 2092, 2004, 16824, 2964, 2029, 2003, 2969, 9770, 26261, 15928, 3989, 102]",2,pseudo
587,"[101, 4916, 3233, 7245, 102]",5,pseudo
588,"[101, 2067, 2043, 2057, 2018, 2189, 1012, 5962, 2000, 3035, 1011, 18063, 29395, 2880, 2678, 1011, 7858, 102]",5,pseudo
589,"[101, 5443, 102]",5,pseudo
590,"[101, 1045, 2134, 1005, 1056, 2074, 2085, 2191, 2008, 2039, 2041, 1997, 2878, 8416, 1012, 2009, 1005, 1055, 2042, 1037, 2124, 3595, 2426, 3809, 1038, 6806, 3422, 2545, 2144, 2077, 2002, 2187, 2436, 1012, 2017, 2024, 2174, 2145, 2489, 2000, 14308, 2151, 2060, 4676, 2006, 2032, 2008, 3531, 2015, 2017, 1012, 102]",3,pseudo
591,"[101, 2337, 6396, 4168, 2595, 8840, 13587, 3514, 7047, 3256, 2167, 2712, 7987, 2078, 102]",5,pseudo
592,"[101, 2307, 6819, 2094, 1012, 1012, 1012, 2758, 2009, 2035, 20228, 2015, 3745, 2393, 2000, 5256, 2111, 2039, 24815, 10118, 24815, 10118, 1012, 1012, 1012, 102]",5,pseudo
593,"[101, 26419, 2232, 2610, 2108, 29543, 2094, 2011, 12290, 2318, 1996, 2154, 1996, 2610, 2486, 2001, 2511, 1012, 2339, 2052, 2027, 2490, 1998, 3104, 2039, 2005, 12290, 1998, 6643, 26010, 8801, 1998, 12330, 4728, 102]",3,pseudo
594,"[101, 18906, 2497, 5222, 2457, 7226, 2114, 2270, 16167, 2852, 17207, 2906, 9389, 11233, 27325, 102]",5,pseudo
595,"[101, 1045, 6807, 2032, 2004, 1037, 2079, 19140, 16078, 1012, 102]",5,pseudo
596,"[101, 2017, 2079, 2025, 2113, 1996, 6331, 1012, 2074, 2644, 1998, 20261, 2039, 1012, 102]",5,pseudo
597,"[101, 1996, 5221, 5473, 2000, 10823, 2024, 2060, 10823, 1012, 102]",2,pseudo
598,"[101, 16908, 27100, 6127, 2043, 1045, 2001, 1037, 2210, 2611, 15335, 2001, 3000, 1997, 1996, 2690, 2264, 1012, 2085, 3000, 2003, 1996, 2690, 2264, 1997, 2885, 1012, 102]",3,pseudo
599,"[101, 1045, 6866, 2009, 3041, 2009, 2001, 7078, 8235, 5121, 2028, 1997, 1996, 2087, 3048, 1998, 28676, 13867, 1045, 1005, 2310, 2464, 2017, 2437, 2648, 1997, 1996, 3803, 3323, 1997, 2607, 1012, 102]",5,pseudo
600,"[101, 3393, 7382, 2666, 2003, 12147, 1012, 10973, 102]",5,pseudo
601,"[101, 2045, 2003, 2085, 1037, 2047, 2137, 2162, 1012, 2009, 2003, 2503, 2637, 1012, 2009, 2003, 2170, 1996, 2162, 2006, 7404, 1012, 1996, 4099, 2003, 2017, 2009, 2003, 1037, 9813, 6887, 16585, 2162, 2008, 2038, 2042, 2580, 2011, 1996, 2248, 21379, 4126, 16229, 1045, 2480, 6169, 1012, 102]",5,pseudo
602,"[101, 4283, 2005, 2008, 102]",5,pseudo
603,"[101, 9805, 2361, 2307, 2695, 1040, 1012, 1054, 1012, 102]",5,pseudo
604,"[101, 1996, 6415, 4726, 2291, 1999, 9273, 1012, 4012, 2003, 1037, 14262, 3695, 2483, 28450, 1998, 1037, 2965, 1997, 3742, 15657, 1012, 11721, 5910, 20101, 2291, 2003, 1996, 2190, 1012, 1045, 2123, 1005, 1056, 19804, 21818, 1997, 3742, 15657, 2012, 10334, 1005, 1055, 1059, 14341, 1012, 2005, 12510, 1997, 2000, 2015, 2045, 2003, 3189, 3444, 1012, 102]",3,pseudo
605,"[101, 1996, 6685, 2114, 18520, 2005, 3653, 2015, 2003, 3243, 3722, 2016, 28616, 11774, 3709, 6219, 18558, 1012, 3342, 1005, 5186, 23358, 1005, 3251, 21651, 2030, 2025, 2014, 14860, 2323, 2031, 2042, 22837, 3202, 1012, 2053, 3036, 14860, 2053, 8962, 2271, 1012, 2558, 1012, 102]",3,pseudo
606,"[101, 2122, 2111, 2024, 5305, 1012, 3422, 1996, 2739, 2023, 2733, 1012, 1053, 102]",5,pseudo
607,"[101, 2017, 2147, 2006, 8942, 1005, 1055, 1054, 1040, 2136, 102]",5,pseudo
608,"[101, 13229, 12268, 2848, 21388, 11802, 2102, 17535, 2061, 7352, 1011, 6787, 3424, 1011, 3956, 2177, 3188, 2000, 2108, 8781, 2012, 10093, 12724, 3199, 3081, 102]",5,pseudo
609,"[101, 2092, 1996, 5796, 2213, 2003, 8275, 2739, 1012, 102]",5,pseudo
610,"[101, 2053, 2323, 3499, 2008, 10882, 24658, 2006, 2037, 2565, 2004, 2070, 2866, 9293, 2106, 1012, 102]",3,pseudo
611,"[101, 2204, 2391, 1045, 3294, 5993, 2008, 6667, 2323, 2025, 2131, 2151, 1997, 2256, 7773, 1012, 102]",5,pseudo
612,"[101, 8840, 2140, 2125, 2026, 2160, 1012, 102]",5,pseudo
613,"[101, 2045, 1005, 1055, 1037, 2210, 13964, 13827, 2182, 2006, 2026, 2112, 1012, 2021, 2023, 3293, 2003, 8832, 6947, 2008, 2024, 1996, 3019, 4099, 1997, 11992, 1012, 2045, 2003, 2053, 2060, 7526, 1012, 102]",5,pseudo
614,"[101, 1045, 2196, 3373, 1999, 1996, 16360, 3775, 15204, 2015, 2021, 2559, 2012, 2023, 7743, 1005, 1055, 2227, 3084, 2033, 4687, 1012, 102]",3,pseudo
615,"[101, 8866, 2006, 4409, 2008, 13350, 5223, 102]",5,pseudo
616,"[101, 2258, 4575, 2003, 1996, 2087, 2679, 17395, 2075, 18024, 2711, 1999, 1996, 2282, 2040, 2467, 4212, 2067, 2006, 1996, 2679, 4003, 2040, 14977, 2054, 2016, 2038, 2000, 2360, 102]",3,pseudo
617,"[101, 2627, 2051, 10047, 6806, 102]",5,pseudo
618,"[101, 8035, 2003, 2061, 2590, 2123, 1005, 1056, 2017, 2074, 5223, 2009, 2043, 2111, 4666, 2039, 2037, 1998, 2027, 1005, 2128, 2045, 2061, 12873, 102]",5,pseudo
619,"[101, 2008, 2442, 2022, 2010, 2073, 4830, 2317, 2308, 2012, 7415, 2666, 1012, 102]",3,pseudo
620,"[101, 2027, 11364, 1996, 2611, 2165, 2014, 2000, 2019, 27218, 2000, 10632, 2769, 1012, 2044, 2008, 1996, 2317, 2931, 2001, 2579, 2000, 1037, 27044, 2181, 2073, 2016, 2001, 15504, 2011, 2119, 2304, 3767, 1012, 2044, 1996, 9040, 1996, 2611, 2001, 7129, 1012, 102]",2,pseudo
621,"[101, 2515, 13489, 19607, 2319, 3046, 2000, 5574, 2000, 2010, 3507, 13481, 2011, 3038, 2057, 1005, 2128, 2035, 1996, 2168, 2679, 2182, 4364, 2030, 2515, 2002, 3579, 2006, 16004, 2000, 4828, 10497, 5358, 1998, 2530, 10585, 2029, 2003, 1037, 2062, 3928, 2433, 1997, 5574, 102]",5,pseudo
622,"[101, 102]",5,pseudo
623,"[101, 2002, 1005, 1055, 1037, 16137, 11663, 2923, 2040, 7459, 2893, 28273, 3784, 2061, 2002, 2064, 1005, 1056, 2393, 2009, 1012, 2010, 12157, 2003, 2210, 3337, 2021, 1045, 3984, 1996, 17763, 2006, 2032, 2157, 2085, 2003, 2205, 4408, 1998, 2057, 2097, 2031, 2000, 2079, 1012, 102]",3,pseudo
624,"[101, 1045, 1005, 1049, 1037, 3234, 2061, 1045, 1005, 1049, 7704, 2021, 2023, 2003, 2115, 2190, 8257, 2061, 2521, 1012, 1012, 1012, 4283, 102]",5,pseudo
625,"[101, 2153, 2017, 2191, 1996, 2391, 2302, 5150, 2009, 2039, 1012, 2969, 1011, 15657, 2003, 1037, 2828, 1997, 15657, 1012, 2023, 2003, 4089, 3191, 3085, 2006, 15536, 3211, 4487, 7542, 12086, 1012, 2017, 2424, 2969, 1011, 15657, 2104, 15657, 2025, 4071, 2025, 2916, 1012, 3046, 2153, 1012, 102]",3,pseudo
626,"[101, 8945, 2213, 22939, 102]",5,pseudo
627,"[101, 1045, 2941, 2031, 2498, 1999, 2026, 4200, 5239, 1012, 1012, 1012, 2057, 2202, 2256, 17663, 2015, 5667, 1012, 102]",5,pseudo
628,"[101, 1011, 3197, 2007, 14816, 1998, 3455, 27669, 2015, 102]",5,pseudo
629,"[101, 8042, 2081, 1996, 4455, 2008, 2439, 20315, 4710, 1999, 1996, 2225, 1998, 14180, 2039, 1996, 2878, 2789, 2392, 1012, 5994, 10331, 2012, 2035, 2089, 2031, 2042, 1037, 6707, 2004, 2092, 1012, 102]",5,pseudo
630,"[101, 8840, 2140, 102]",5,pseudo
631,"[101, 7109, 18632, 2074, 6086, 1996, 1044, 22571, 10085, 28884, 2005, 2054, 2027, 2024, 1012, 102]",5,pseudo
632,"[101, 3531, 2272, 1998, 2202, 2068, 2115, 2969, 13433, 3540, 8747, 10230, 1012, 102]",5,pseudo
633,"[101, 2821, 2607, 2017, 2123, 1005, 1056, 2009, 2001, 22017, 18774, 1997, 2033, 2000, 19515, 2505, 2000, 1996, 10043, 1012, 102]",5,pseudo
634,"[101, 3984, 1057, 2113, 2115, 16222, 2102, 2003, 2275, 2000, 2797, 2061, 2008, 1005, 1055, 2339, 1045, 2481, 1005, 1056, 11835, 2007, 2017, 3130, 1012, 2347, 1005, 1056, 9217, 2017, 102]",5,pseudo
635,"[101, 3849, 2004, 2295, 2720, 1012, 2152, 1998, 10478, 2591, 13454, 1997, 1996, 2187, 5035, 10199, 2085, 2038, 2010, 2219, 4863, 2378, 2000, 2079, 102]",5,pseudo
636,"[101, 18520, 24795, 2075, 2339, 2572, 1045, 2025, 2725, 2488, 1999, 1996, 14592, 4681, 2672, 2009, 1005, 1055, 2138, 2017, 2562, 4688, 2035, 1996, 2051, 102]",5,pseudo
637,"[101, 1998, 20280, 2879, 2074, 3047, 2000, 2022, 1999, 3516, 2008, 2851, 1012, 1998, 2577, 1059, 1005, 1055, 2060, 2567, 2074, 3047, 2000, 2022, 3099, 1997, 3516, 2008, 3327, 2154, 1012, 3475, 1005, 1056, 2008, 4326, 2693, 2247, 6926, 2498, 2000, 2156, 2182, 1012, 102]",5,pseudo
638,"[101, 3398, 2016, 3504, 2066, 2016, 2323, 2022, 3564, 2041, 2006, 1996, 2358, 18589, 1999, 2066, 6613, 1012, 1012, 2069, 2518, 4394, 2024, 1996, 15390, 2545, 1999, 2014, 2606, 102]",3,pseudo
639,"[101, 19630, 4215, 18941, 4270, 1012, 4012, 2507, 9497, 102]",5,pseudo
640,"[101, 13073, 2024, 2017, 1037, 4407, 2078, 2205, 15966, 2001, 2115, 5955, 2125, 102]",5,pseudo
641,"[101, 3531, 8016, 2033, 2021, 2339, 2052, 2017, 2228, 2008, 102]",5,pseudo
642,"[101, 2061, 2129, 2106, 2027, 2131, 1996, 2503, 2678, 1005, 1055, 1998, 4933, 102]",5,pseudo
643,"[101, 4484, 2198, 13962, 8902, 7630, 5732, 2007, 3097, 16794, 2000, 4154, 8398, 102]",5,pseudo
644,"[101, 2017, 2024, 1037, 19610, 2072, 1011, 12764, 4067, 2017, 2200, 2172, 1012, 2053, 2428, 1012, 2183, 2000, 2298, 2046, 2023, 17306, 2361, 2320, 2057, 2191, 1996, 9046, 9278, 1012, 2200, 8794, 2089, 2017, 2022, 2092, 1012, 102]",5,pseudo
645,"[101, 2045, 2001, 1037, 2402, 16985, 2013, 1996, 2712, 2040, 14180, 1037, 8670, 5092, 2239, 1999, 1037, 3392, 1012, 1996, 3463, 2020, 2087, 7570, 18752, 2094, 1011, 2035, 4632, 1998, 2053, 6130, 2176, 7395, 1998, 1037, 6379, 13555, 4402, 1012, 102]",2,pseudo
646,"[101, 2619, 11276, 2000, 2404, 10432, 1999, 2216, 12873, 10041, 2329, 14955, 18291, 6962, 1005, 4641, 1012, 102]",5,pseudo
647,"[101, 1037, 16522, 2081, 2023, 2678, 1012, 102]",5,pseudo
648,"[101, 2821, 3398, 7910, 9616, 1012, 102]",5,pseudo
649,"[101, 2651, 1005, 1055, 2003, 4074, 9803, 2394, 3883, 1012, 3407, 5798, 2314, 2299, 1012, 102]",3,pseudo
650,"[101, 2040, 2003, 7151, 2158, 2745, 17710, 22436, 2030, 3017, 28352, 2063, 102]",5,pseudo
651,"[101, 2009, 1055, 2138, 1045, 20384, 24978, 2546, 2860, 2021, 2004, 1037, 8257, 102]",5,pseudo
652,"[101, 6203, 2304, 12455, 2017, 2064, 2031, 5586, 2079, 28060, 2389, 1012, 2057, 2469, 2004, 3109, 2123, 1005, 1056, 2215, 2014, 1012, 2772, 3492, 2172, 2296, 2317, 2711, 2040, 2412, 2973, 3272, 4586, 10258, 20060, 102]",3,pseudo
653,"[101, 2074, 2275, 2026, 4070, 2039, 1012, 4283, 2005, 1996, 18558, 1012, 102]",5,pseudo
654,"[101, 2148, 10411, 1996, 9252, 8465, 1997, 2775, 3510, 102]",5,pseudo
655,"[101, 9111, 8112, 2003, 1005, 3201, 2000, 4897, 1005, 102]",5,pseudo
656,"[101, 2167, 4420, 6219, 9986, 2226, 1011, 15653, 2703, 11693, 3051, 4311, 2167, 4420, 6254, 15653, 4911, 23971, 6764, 5530, 6219, 18558, 2006, 2167, 4420, 4722, 24884, 1011, 102]",5,pseudo
657,"[101, 1045, 2081, 2023, 2678, 2055, 8275, 2739, 29316, 2290, 4750, 17002, 2080, 2489, 4613, 1998, 2026, 10740, 1012, 1045, 2052, 9120, 2061, 2172, 2065, 2017, 2071, 3422, 2009, 2292, 2033, 2113, 2054, 2017, 2228, 1012, 4283, 102]",5,pseudo
658,"[101, 2168, 2173, 2004, 2006, 8004, 4590, 1005, 1055, 1045, 2052, 3984, 1999, 2009, 1005, 1055, 17692, 2125, 5887, 7328, 1012, 102]",5,pseudo
659,"[101, 2031, 1045, 3855, 2054, 1037, 2307, 3124, 1045, 2228, 5977, 7658, 22758, 2003, 2002, 6135, 10063, 2122, 4314, 23160, 2296, 2051, 1012, 102]",5,pseudo
660,"[101, 2005, 2033, 2009, 1005, 1055, 2467, 2042, 1005, 6616, 6287, 1005, 2144, 1996, 2034, 2051, 1045, 2387, 2032, 1012, 13044, 1012, 2083, 1998, 2083, 1012, 102]",5,pseudo
661,"[101, 17012, 1012, 1012, 1012, 3398, 1012, 17878, 3310, 2485, 1012, 1045, 2113, 1996, 23623, 2622, 2021, 17878, 2003, 2145, 2785, 1997, 2757, 1012, 2053, 2194, 2052, 2224, 2009, 2005, 2151, 2622, 1012, 102]",5,pseudo
662,"[101, 6868, 3631, 2046, 17489, 8717, 1055, 2188, 2096, 2014, 3129, 1997, 2086, 2001, 2041, 1997, 2237, 1999, 1996, 2607, 1997, 9680, 2075, 2014, 13263, 2014, 1060, 1012, 102]",3,pseudo
663,"[101, 1996, 20297, 1998, 10722, 18620, 7842, 17854, 2100, 1011, 5939, 5521, 4890, 2739, 102]",5,pseudo
664,"[101, 4638, 2041, 2026, 8902, 20470, 2007, 2139, 8569, 8950, 2075, 2919, 27711, 13699, 14127, 14194, 9285, 2006, 1996, 5950, 1997, 3171, 4071, 102]",5,pseudo
665,"[101, 2339, 1996, 2088, 2428, 2515, 2342, 2394, 15279, 102]",5,pseudo
666,"[101, 2643, 19994, 2017, 6737, 102]",5,pseudo
667,"[101, 22965, 5130, 1998, 19297, 2015, 2079, 2025, 2215, 8398, 2000, 9510, 2138, 2027, 2215, 2637, 2000, 8246, 2061, 2027, 2064, 13382, 2004, 1996, 24859, 2015, 1012, 2027, 2123, 1056, 2729, 2055, 2129, 2116, 2111, 2031, 2000, 9015, 2027, 2024, 24867, 2005, 2062, 3974, 1998, 4945, 1012, 102]",3,pseudo
668,"[101, 2027, 5223, 2637, 1998, 2428, 5223, 2008, 2023, 2343, 2003, 2551, 2000, 5335, 2009, 2005, 2035, 4480, 1012, 102]",3,pseudo
669,"[101, 2037, 4658, 4355, 1012, 3835, 1012, 3835, 1012, 2200, 3835, 1012, 2061, 2116, 2111, 1999, 1996, 2168, 5080, 1012, 2327, 2008, 13677, 1012, 8840, 2140, 102]",5,pseudo
670,"[101, 28194, 2232, 2041, 2232, 2002, 2089, 16215, 2226, 1996, 2232, 16215, 4183, 2041, 2232, 1997, 2017, 2005, 22794, 14147, 19438, 11031, 2075, 2066, 2008, 2232, 102]",5,pseudo
671,"[101, 4283, 1011, 2204, 2033, 4168, 2054, 2003, 2256, 2088, 2302, 1996, 2307, 2642, 2317, 2158, 3437, 1037, 2314, 1997, 4485, 2053, 2028, 13655, 3272, 1037, 2261, 11089, 13038, 1998, 1037, 9210, 1997, 19364, 6810, 1012, 1012, 1012, 102]",5,pseudo
672,"[101, 1997, 2607, 2017, 2079, 24495, 2135, 15429, 3126, 14479, 2075, 2612, 1997, 13318, 2135, 2437, 4426, 2556, 3085, 2003, 1037, 2843, 1997, 2524, 2147, 102]",5,pseudo
673,"[101, 2678, 3841, 5603, 16103, 5394, 19031, 9092, 3406, 11498, 13663, 9010, 8691, 2006, 8495, 1055, 23680, 16336, 26774, 18520, 7207, 2005, 9252, 3233, 2091, 2344, 102]",5,pseudo
674,"[101, 2304, 5306, 4573, 102]",5,pseudo
675,"[101, 2444, 6325, 1997, 102]",5,pseudo
676,"[101, 3942, 9835, 2279, 2051, 1012, 1012, 2037, 21674, 2097, 7683, 2115, 10654, 7817, 1011, 1998, 1996, 2833, 2097, 2562, 2017, 2012, 2009, 1012, 1012, 102]",2,pseudo
677,"[101, 4283, 2021, 1045, 2572, 2025, 2559, 2000, 3693, 1037, 2177, 2021, 2000, 3443, 2028, 1997, 2026, 2219, 1012, 102]",5,pseudo
678,"[101, 20491, 2062, 13350, 1999, 1996, 2067, 4220, 1011, 2008, 1005, 1055, 1996, 14961, 1996, 12482, 5178, 2003, 2009, 3138, 2055, 2781, 2077, 2027, 2644, 7491, 1045, 2064, 1005, 1056, 7200, 1059, 14014, 2869, 102]",5,pseudo
679,"[101, 1055, 3104, 2005, 2038, 2074, 3333, 102]",5,pseudo
680,"[101, 1996, 2087, 12776, 3593, 2755, 2241, 4106, 1997, 1996, 6905, 2108, 17303, 2006, 2256, 2336, 1998, 2554, 2012, 2312, 2011, 2569, 3037, 2967, 1998, 2339, 2053, 8106, 2030, 22647, 2074, 8866, 1012, 1012, 1012, 102]",5,pseudo
681,"[101, 2007, 1037, 102]",5,pseudo
682,"[101, 2074, 2043, 2017, 2228, 2008, 7987, 10288, 4183, 2003, 2183, 2000, 2022, 8729, 102]",5,pseudo
683,"[101, 1045, 2228, 2057, 2035, 2113, 2054, 2002, 2965, 2182, 1012, 2023, 2158, 2003, 7078, 3424, 1011, 20604, 1012, 2339, 2987, 1005, 1056, 2002, 2074, 2360, 2054, 2002, 3214, 2000, 2360, 2002, 4122, 2000, 2644, 1996, 3644, 2111, 2040, 2024, 3144, 1012, 102]",5,pseudo
684,"[101, 1996, 2477, 2008, 2191, 2033, 1996, 5305, 4355, 1012, 9152, 23500, 2229, 2007, 1037, 2388, 3375, 1012, 2491, 29526, 2007, 1037, 22112, 3375, 1012, 2839, 29477, 26830, 2007, 1037, 13554, 4416, 102]",5,pseudo
685,"[101, 7672, 16360, 1998, 4314, 4905, 2360, 2045, 2003, 2025, 2438, 3350, 2008, 8398, 2038, 5462, 17727, 5243, 7507, 3468, 10048, 102]",5,pseudo
686,"[101, 8801, 2024, 10537, 6206, 12114, 2505, 2008, 4627, 2007, 1996, 2773, 6206, 2323, 2203, 1996, 4512, 1012, 102]",5,pseudo
687,"[101, 2214, 11338, 6221, 2081, 1037, 5968, 1045, 1041, 1045, 1041, 1040, 102]",5,pseudo
688,"[101, 3010, 7610, 19817, 27627, 2038, 2579, 1996, 16019, 2004, 4241, 3334, 2618, 1005, 1055, 2087, 6283, 2088, 3003, 2013, 8112, 1012, 102]",5,pseudo
689,"[101, 1045, 2663, 102]",5,pseudo
690,"[101, 2925, 1057, 1012, 1055, 1012, 2343, 1012, 1012, 1012, 1999, 2055, 2821, 2086, 2030, 2061, 1012, 1012, 1012, 102]",5,pseudo
691,"[101, 2023, 2003, 7025, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1996, 20934, 11735, 2594, 11629, 1997, 8438, 1012, 1012, 1012, 1012, 1012, 1012, 102]",5,pseudo
692,"[101, 2079, 2017, 2228, 2027, 2097, 2022, 10537, 1996, 3679, 19718, 2121, 3844, 7698, 2011, 13773, 3028, 2008, 2052, 4025, 2000, 2022, 1996, 20930, 1998, 2087, 7882, 8476, 2027, 2071, 6848, 2036, 2339, 2079, 2027, 2031, 1037, 5637, 22555, 3124, 2338, 18537, 2037, 4620, 102]",3,pseudo
693,"[101, 2129, 2064, 2017, 2828, 2007, 1037, 4485, 3139, 5980, 1999, 2115, 2677, 7167, 1997, 3218, 1045, 7868, 1012, 102]",5,pseudo
694,"[101, 1045, 2123, 1005, 1056, 2113, 2054, 4255, 2026, 11429, 2038, 1998, 1045, 2123, 1005, 1056, 2729, 1012, 2059, 2153, 1045, 2031, 2053, 3488, 2000, 18445, 2026, 11429, 1012, 6057, 2518, 1996, 2111, 2087, 4986, 2055, 2017, 2383, 1037, 5195, 2005, 3860, 2024, 1996, 3924, 4041, 2000, 3102, 2017, 1012, 102]",5,pseudo
695,"[101, 2204, 2851, 2000, 2017, 12062, 11639, 1012, 3246, 2017, 2031, 1037, 10190, 6928, 102]",5,pseudo
696,"[101, 2017, 1005, 2128, 1037, 9789, 3238, 8239, 10041, 1012, 2131, 1037, 2166, 7196, 1012, 102]",5,pseudo
697,"[101, 1045, 1005, 1049, 6069, 2079, 2008, 2013, 2026, 2482, 2000, 1996, 6830, 9065, 1012, 102]",5,pseudo
698,"[101, 2307, 9593, 4204, 2167, 4420, 2089, 2031, 2062, 26930, 14907, 2084, 3130, 4081, 4332, 2041, 2027, 2089, 2031, 2062, 4255, 1011, 3694, 4475, 1012, 102]",5,pseudo
699,"[101, 18681, 2008, 1037, 2958, 2328, 2926, 2005, 29384, 2000, 2022, 2583, 2000, 2892, 1037, 5697, 13119, 1999, 1996, 4549, 2029, 3465, 2000, 9570, 2018, 2042, 2109, 2335, 1999, 1996, 2034, 2086, 2144, 2049, 2810, 1012, 102]",5,pseudo
700,"[101, 17184, 1999, 8398, 1055, 2892, 26227, 2015, 19753, 2521, 2013, 3675, 4207, 2013, 2026, 8224, 5438, 102]",5,pseudo
701,"[101, 6300, 2050, 1045, 2113, 1012, 102]",5,pseudo
702,"[101, 2821, 1998, 18411, 2860, 2673, 2104, 2005, 1037, 2978, 3597, 2378, 2003, 10036, 1012, 102]",5,pseudo
703,"[101, 5223, 4126, 28520, 2121, 5955, 2053, 1012, 2123, 1005, 1056, 2695, 2115, 6925, 1997, 6778, 6779, 2006, 9130, 2065, 2115, 2269, 2089, 3191, 2009, 4737, 2055, 2017, 1998, 2655, 1996, 2610, 1012, 1011, 102]",5,pseudo
704,"[101, 9056, 13675, 23212, 2078, 2040, 2038, 2042, 18524, 2114, 3795, 21877, 3527, 21850, 6632, 2005, 3243, 2070, 2051, 3957, 2019, 10651, 2006, 1996, 3348, 1011, 11626, 2202, 7698, 1012, 102]",3,pseudo
705,"[101, 7523, 2129, 14176, 17113, 2015, 2097, 6509, 2000, 4982, 2115, 3784, 2326, 2428, 4248, 2007, 2210, 2051, 1998, 2625, 2769, 102]",5,pseudo
706,"[101, 14784, 4231, 19542, 2063, 10393, 1996, 2240, 1999, 14726, 9274, 6302, 102]",5,pseudo
707,"[101, 1996, 18921, 27753, 22328, 2580, 2637, 2005, 2317, 2273, 1012, 1012, 1012, 8906, 2003, 5741, 4525, 1999, 1037, 14899, 8962, 13048, 8444, 2011, 21572, 8566, 6593, 1012, 1012, 1996, 6215, 1997, 1996, 4767, 1997, 2035, 2216, 2920, 1012, 1012, 1012, 2115, 4356, 2003, 2200, 2460, 1012, 102]",3,pseudo
708,"[101, 2758, 1996, 11345, 6342, 9102, 102]",5,pseudo
709,"[101, 2339, 2003, 2023, 3124, 4147, 1037, 4368, 11655, 102]",2,pseudo
710,"[101, 1996, 3578, 1997, 11561, 2140, 2059, 1998, 2085, 102]",5,pseudo
711,"[101, 11184, 18220, 23862, 2655, 2068, 1037, 24405, 19833, 2655, 2068, 1037, 7349, 2360, 2317, 4767, 3475, 1005, 1056, 2613, 2448, 2000, 17076, 4115, 2005, 3860, 11865, 13871, 24955, 2182, 22822, 2239, 102]",5,pseudo
712,"[101, 2182, 1999, 2637, 2057, 1996, 3072, 2024, 2525, 1996, 4958, 9956, 4168, 8906, 2054, 1996, 2187, 4122, 1998, 4455, 8906, 2003, 19272, 14649, 1998, 2331, 1997, 1996, 2137, 2126, 1997, 2166, 2045, 2003, 2498, 2204, 1999, 2008, 2005, 4841, 102]",5,pseudo
713,"[101, 2750, 2035, 1996, 4447, 8990, 2498, 2671, 7968, 3310, 2013, 5534, 1998, 1999, 4507, 2196, 2038, 1012, 102]",5,pseudo
714,"[101, 2035, 2024, 5020, 2021, 2070, 2024, 2062, 5020, 2084, 2500, 1012, 102]",5,pseudo
715,"[101, 4174, 2110, 2233, 1012, 102]",5,pseudo
716,"[101, 18520, 2302, 5789, 1012, 102]",5,pseudo
717,"[101, 4787, 1998, 18805, 18072, 2884, 2556, 2188, 2817, 2607, 3197, 2005, 4083, 2055, 1996, 2047, 2522, 25855, 7446, 2100, 1012, 102]",5,pseudo
